transaction_id,amount,currency,payment_method,bank,merchant_category,hour,day_of_week,device_type,network_type,customer_age_days,previous_transactions,previous_failed_transactions,previous_attempts,transaction_velocity,is_new_device,bank_latency_ms,gateway_latency_ms,bank_success_rate,gateway_success_rate,payment_status,failure_reason
txn_00070970,1014.09,INR,CREDIT_CARD,ICICI,UTILITIES,11,5,MOBILE,4G,88,6,0,0,3,1,123,113,0.9385,0.9689,0,
txn_00070971,2024.97,INR,UPI,AXIS,ECOMMERCE,20,3,DESKTOP,3G,211,18,2,0,4,0,235,292,0.8979,0.9283,1,GATEWAY_TIMEOUT
txn_00070972,494.63,INR,UPI,SBI,FOOD,19,3,MOBILE,4G,822,59,15,1,1,1,287,201,0.8849,0.9355,0,
txn_00070973,3518.82,INR,UPI,SBI,TRAVEL,14,4,MOBILE,5G,49,5,1,0,4,0,154,510,0.8619,0.9593,0,
txn_00070974,276.36,INR,UPI,SBI,FOOD,12,5,MOBILE,4G,927,58,4,0,3,0,408,102,0.8874,0.9692,0,
txn_00070975,2514.74,INR,UPI,SBI,ECOMMERCE,13,4,MOBILE,WIFI,635,43,12,1,4,0,147,124,0.8679,0.9428,0,
txn_00070976,1300.89,INR,UPI,SBI,ECOMMERCE,15,6,MOBILE,4G,149,10,1,1,1,0,268,65,0.8811,0.9193,0,
txn_00070977,648.54,INR,CREDIT_CARD,SBI,UTILITIES,13,6,MOBILE,4G,61,5,1,0,3,0,343,414,0.8771,0.7161,0,
txn_00070978,5747.1,INR,NET_BANKING,ICICI,HEALTHCARE,13,4,DESKTOP,5G,153,9,2,4,4,0,103,58,0.9284,0.9499,1,USER_AUTHENTICATION_ERROR
txn_00070979,1535.58,INR,UPI,ICICI,ECOMMERCE,10,6,MOBILE,WIFI,408,26,1,0,1,1,140,136,0.9221,0.8872,0,
txn_00070980,154.01,INR,UPI,SBI,ECOMMERCE,18,6,DESKTOP,4G,1051,58,7,0,2,0,447,116,0.8631,0.9371,0,
txn_00070981,1871.39,INR,UPI,ICICI,EDUCATION,17,1,DESKTOP,3G,157,9,2,1,3,0,464,214,0.9255,0.963,1,GATEWAY_TIMEOUT
txn_00070982,485.05,INR,UPI,HDFC,ENTERTAINMENT,23,5,MOBILE,WIFI,122,11,1,0,2,0,250,59,0.9323,0.9534,0,
txn_00070983,1588.79,INR,CREDIT_CARD,ICICI,UTILITIES,9,2,DESKTOP,5G,257,15,2,0,5,0,198,61,0.956,0.9658,0,
txn_00070984,197.18,INR,CREDIT_CARD,HDFC,ECOMMERCE,8,5,MOBILE,5G,156,12,2,0,3,0,80,141,0.9348,0.9706,0,
txn_00070985,2757.15,INR,UPI,SBI,ECOMMERCE,15,2,MOBILE,4G,669,41,8,0,3,0,261,66,0.8752,0.9193,0,
txn_00070986,17651.3,INR,NET_BANKING,AXIS,EDUCATION,9,1,MOBILE,5G,172,17,7,0,1,0,247,215,0.9079,0.936,0,
txn_00070987,2066.23,INR,UPI,SBI,TRAVEL,17,6,DESKTOP,4G,180,8,1,0,4,1,159,349,0.8818,0.883,0,
txn_00070988,464.82,INR,UPI,SBI,UTILITIES,10,2,MOBILE,4G,221,11,1,0,2,0,366,95,0.8826,0.9303,0,
txn_00070989,847.78,INR,UPI,SBI,ENTERTAINMENT,14,5,DESKTOP,5G,533,37,4,0,2,0,308,149,0.8724,0.9432,0,
txn_00070990,135.64,INR,UPI,SBI,FOOD,17,0,DESKTOP,4G,299,18,3,0,2,1,224,528,0.8774,0.6524,1,GATEWAY_TIMEOUT
txn_00070991,317.49,INR,UPI,ICICI,UTILITIES,14,3,MOBILE,3G,618,33,2,0,3,0,246,161,0.9449,0.9502,1,GATEWAY_TIMEOUT
txn_00070992,7051.45,INR,UPI,SBI,EDUCATION,11,3,MOBILE,WIFI,55,2,0,0,4,0,418,113,0.8738,0.937,1,INSUFFICIENT_FUNDS
txn_00070993,4478.59,INR,DEBIT_CARD,SBI,ECOMMERCE,19,5,DESKTOP,4G,971,68,18,0,5,0,248,67,0.8718,0.9394,0,
txn_00070994,5261.69,INR,UPI,AXIS,ECOMMERCE,20,4,MOBILE,4G,1636,111,10,0,2,0,522,172,0.9116,0.9576,0,
txn_00070995,336.62,INR,CREDIT_CARD,ICICI,ENTERTAINMENT,11,4,MOBILE,5G,15,0,0,0,2,0,211,132,0.932,0.9394,0,
txn_00070996,57400.5,INR,UPI,SBI,EDUCATION,20,2,MOBILE,3G,126,10,2,0,2,1,707,239,0.8803,0.9733,0,
txn_00070997,514.99,INR,CREDIT_CARD,ICICI,FOOD,12,3,DESKTOP,4G,496,29,1,0,4,1,284,261,0.9156,0.8889,1,NETWORK_DROP
txn_00070998,1573.65,INR,UPI,SBI,ECOMMERCE,14,4,MOBILE,5G,48,3,0,0,5,0,113,51,0.8792,0.9375,0,
txn_00070999,10159.23,INR,UPI,SBI,EDUCATION,10,3,MOBILE,4G,573,42,9,1,2,0,131,197,0.8873,0.9662,0,
txn_00071000,398.7,INR,CREDIT_CARD,HDFC,ECOMMERCE,17,6,MOBILE,4G,507,29,1,1,2,1,389,116,0.9486,0.9395,1,USER_AUTHENTICATION_ERROR
txn_00071001,259.56,INR,UPI,ICICI,FOOD,8,6,MOBILE,4G,418,18,2,0,3,0,319,137,0.9338,0.9548,0,
txn_00071002,499.65,INR,UPI,HDFC,FOOD,16,3,MOBILE,5G,326,14,3,1,1,0,90,105,0.9457,0.9537,0,
txn_00071003,740.07,INR,UPI,AXIS,ENTERTAINMENT,23,0,MOBILE,5G,482,32,3,1,8,0,128,164,0.9042,0.9618,0,
txn_00071004,1438.54,INR,UPI,ICICI,UTILITIES,19,1,MOBILE,4G,99,7,1,1,2,0,134,173,0.9468,0.96,0,
txn_00071005,1140.3,INR,CREDIT_CARD,ICICI,FOOD,21,6,MOBILE,3G,376,28,2,1,2,0,207,576,0.9173,0.8905,1,NETWORK_DROP
txn_00071006,407.58,INR,UPI,ICICI,ENTERTAINMENT,14,5,DESKTOP,5G,164,8,1,0,4,0,356,155,0.5673,0.963,0,
txn_00071007,4594.81,INR,DEBIT_CARD,AXIS,TRAVEL,9,5,TABLET,4G,186,10,2,1,1,1,133,78,0.9155,0.972,0,
txn_00071008,256.77,INR,DEBIT_CARD,HDFC,FOOD,11,2,MOBILE,WIFI,316,26,0,0,3,0,290,118,0.9354,0.958,0,
txn_00071009,245.68,INR,DEBIT_CARD,HDFC,FOOD,7,2,MOBILE,4G,457,26,7,0,2,1,190,245,0.9303,0.9601,0,
txn_00071010,28741.52,INR,UPI,HDFC,ECOMMERCE,15,4,DESKTOP,4G,396,31,8,0,1,0,150,140,0.9465,0.9581,0,
txn_00071011,2501.61,INR,CREDIT_CARD,ICICI,ECOMMERCE,17,4,MOBILE,5G,81,4,1,0,2,1,259,39,0.9401,0.9519,0,
txn_00071012,133.78,INR,UPI,HDFC,ENTERTAINMENT,13,4,MOBILE,3G,291,19,3,4,1,0,396,186,0.9408,0.9624,1,NETWORK_DROP
txn_00071013,43054.91,INR,UPI,HDFC,EDUCATION,16,4,MOBILE,4G,269,12,2,2,3,0,200,135,0.9593,0.9226,0,
txn_00071014,392.34,INR,UPI,ICICI,ENTERTAINMENT,11,2,TABLET,5G,1389,82,7,0,3,0,212,212,0.9263,0.9678,0,
txn_00071015,520.38,INR,CREDIT_CARD,SBI,ENTERTAINMENT,8,1,MOBILE,5G,588,45,9,0,4,0,461,113,0.8705,0.9394,0,
txn_00071016,235.5,INR,CREDIT_CARD,SBI,FOOD,13,6,MOBILE,5G,674,35,5,0,1,1,420,81,0.8812,0.9605,0,
txn_00071017,10541.97,INR,UPI,HDFC,ECOMMERCE,16,0,MOBILE,5G,534,34,4,0,2,1,48,207,0.9247,0.9541,0,
txn_00071018,505.7,INR,DEBIT_CARD,SBI,ENTERTAINMENT,22,5,MOBILE,5G,303,17,3,3,3,1,269,121,0.879,0.953,0,
txn_00071019,512.78,INR,CREDIT_CARD,HDFC,FOOD,12,1,TABLET,4G,189,16,3,1,3,0,208,172,0.9244,0.9555,0,
txn_00071020,17029.55,INR,CREDIT_CARD,HDFC,ECOMMERCE,18,6,MOBILE,4G,116,7,1,3,1,1,375,78,0.9446,0.964,0,
txn_00071021,143.85,INR,UPI,SBI,FOOD,20,3,MOBILE,5G,225,17,2,0,4,0,164,133,0.8859,0.9638,0,
txn_00071022,294.83,INR,CREDIT_CARD,ICICI,FOOD,12,2,MOBILE,5G,588,40,5,0,2,0,262,204,0.9467,0.9338,0,
txn_00071023,304.02,INR,CREDIT_CARD,ICICI,UTILITIES,21,6,MOBILE,WIFI,107,5,1,0,2,1,308,151,0.9387,0.9414,0,
txn_00071024,3192.51,INR,UPI,HDFC,EDUCATION,12,2,MOBILE,4G,334,16,1,0,3,0,83,197,0.947,0.9521,0,
txn_00071025,1248.88,INR,UPI,AXIS,UTILITIES,22,3,MOBILE,5G,266,12,3,1,1,1,92,100,0.9068,0.967,0,
txn_00071026,1574.23,INR,CREDIT_CARD,SBI,ECOMMERCE,0,5,MOBILE,WIFI,57,7,2,0,2,0,190,51,0.8827,0.9335,0,
txn_00071027,977.45,INR,DEBIT_CARD,HDFC,ENTERTAINMENT,17,5,DESKTOP,5G,309,15,3,0,3,1,146,167,0.9491,0.9574,0,
txn_00071028,258.28,INR,CREDIT_CARD,HDFC,FOOD,19,6,MOBILE,5G,371,19,1,0,2,0,48,198,0.9247,0.9535,0,
txn_00071029,1318.17,INR,DEBIT_CARD,AXIS,ECOMMERCE,11,2,DESKTOP,WIFI,353,19,1,0,1,1,124,81,0.9049,0.9694,0,
txn_00071030,1632.4,INR,CREDIT_CARD,ICICI,UTILITIES,8,1,MOBILE,3G,269,24,1,0,1,0,485,235,0.9282,0.9629,1,GATEWAY_TIMEOUT
txn_00071031,1771.47,INR,DEBIT_CARD,HDFC,ECOMMERCE,5,3,MOBILE,4G,512,44,10,0,3,0,200,115,0.9297,0.931,0,
txn_00071032,94.31,INR,DEBIT_CARD,ICICI,FOOD,7,4,MOBILE,4G,356,24,4,2,2,0,117,150,0.9285,0.9325,1,BANK_DOWNTIME
txn_00071033,482.91,INR,UPI,ICICI,FOOD,15,2,MOBILE,5G,394,29,1,0,4,1,62,104,0.9184,0.9431,0,
txn_00071034,4761.06,INR,UPI,AXIS,ECOMMERCE,20,4,MOBILE,5G,649,38,8,0,1,1,189,186,0.9185,0.936,0,
txn_00071035,4508.74,INR,UPI,HDFC,ECOMMERCE,7,1,MOBILE,WIFI,487,28,3,0,1,0,80,165,0.9559,0.9571,0,
txn_00071036,1333.95,INR,UPI,AXIS,UTILITIES,8,6,MOBILE,4G,220,15,1,1,3,0,351,87,0.9165,0.9575,1,GATEWAY_TIMEOUT
txn_00071037,3947.87,INR,UPI,SBI,ECOMMERCE,0,4,DESKTOP,3G,218,13,2,1,4,0,284,205,0.8765,0.9325,0,
txn_00071038,696.63,INR,DEBIT_CARD,HDFC,FOOD,11,0,MOBILE,4G,279,16,1,0,2,1,323,218,0.9515,0.9577,0,
txn_00071039,362.36,INR,UPI,SBI,HEALTHCARE,21,0,MOBILE,5G,576,42,7,0,1,1,846,221,0.8695,0.9283,1,GATEWAY_TIMEOUT
txn_00071040,1545.87,INR,UPI,HDFC,UTILITIES,11,4,DESKTOP,4G,168,8,1,3,1,1,168,211,0.9488,0.9587,0,
txn_00071041,1426.47,INR,UPI,AXIS,ECOMMERCE,13,4,MOBILE,4G,152,13,2,0,4,0,382,123,0.9224,0.9556,0,
txn_00071042,431.56,INR,DEBIT_CARD,HDFC,ECOMMERCE,9,3,MOBILE,WIFI,89,8,0,0,1,1,61,68,0.9523,0.8958,0,
txn_00071043,476.2,INR,NET_BANKING,SBI,UTILITIES,8,4,MOBILE,4G,1037,74,10,0,3,0,130,139,0.8957,0.932,0,
txn_00071044,3002.75,INR,CREDIT_CARD,ICICI,TRAVEL,9,0,MOBILE,4G,176,9,0,2,2,1,235,126,0.943,0.9485,0,
txn_00071045,285.87,INR,CREDIT_CARD,SBI,FOOD,10,0,MOBILE,5G,632,44,2,4,2,1,362,165,0.8673,0.9544,1,USER_AUTHENTICATION_ERROR
txn_00071046,2295.38,INR,NET_BANKING,SBI,ECOMMERCE,9,2,MOBILE,4G,250,17,5,0,3,1,368,100,0.875,0.941,0,
txn_00071047,3702.26,INR,UPI,ICICI,ECOMMERCE,19,5,MOBILE,4G,812,55,8,0,3,0,42,220,0.927,0.9049,0,
txn_00071048,771.98,INR,CREDIT_CARD,SBI,FOOD,14,1,MOBILE,5G,150,14,2,0,2,0,229,134,0.8686,0.9254,0,
txn_00071049,572.28,INR,NET_BANKING,HDFC,FOOD,15,5,MOBILE,4G,593,45,9,0,5,0,64,139,0.9398,0.9553,1,NETWORK_DROP
txn_00071050,390.73,INR,DEBIT_CARD,ICICI,FOOD,12,4,MOBILE,4G,384,16,3,3,3,0,178,163,0.9287,0.9577,0,
txn_00071051,12369.65,INR,CREDIT_CARD,AXIS,ECOMMERCE,10,2,MOBILE,4G,71,2,1,0,1,0,478,55,0.8984,0.9292,0,
txn_00071052,444.07,INR,UPI,HDFC,UTILITIES,8,0,DESKTOP,5G,339,28,4,0,2,0,28,66,0.9508,0.934,0,
txn_00071053,1051.21,INR,DEBIT_CARD,HDFC,HEALTHCARE,7,5,DESKTOP,5G,477,38,3,0,2,1,283,356,0.9443,0.8785,0,
txn_00071054,2414.44,INR,UPI,SBI,ECOMMERCE,9,3,MOBILE,5G,418,21,1,2,2,0,541,265,0.8914,0.9306,0,
txn_00071055,294.79,INR,NET_BANKING,SBI,UTILITIES,20,4,DESKTOP,5G,240,16,2,2,1,0,206,53,0.8794,0.9494,0,
txn_00071056,1183.48,INR,UPI,SBI,ECOMMERCE,10,3,MOBILE,5G,216,17,2,1,2,1,96,95,0.8711,0.9493,0,
txn_00071057,662.73,INR,DEBIT_CARD,SBI,ENTERTAINMENT,12,5,MOBILE,5G,744,54,4,0,3,0,339,182,0.87,0.9557,1,GATEWAY_TIMEOUT
txn_00071058,578.1,INR,UPI,ICICI,FOOD,16,0,MOBILE,4G,327,19,4,0,2,1,436,295,0.9246,0.9325,1,INSUFFICIENT_FUNDS
txn_00071059,183.8,INR,DEBIT_CARD,HDFC,FOOD,15,0,MOBILE,4G,483,38,6,0,1,0,199,362,0.9355,0.9205,0,
txn_00071060,162.77,INR,DEBIT_CARD,HDFC,FOOD,18,2,DESKTOP,4G,335,18,1,0,3,1,301,104,0.9541,0.9235,0,
txn_00071061,1039.64,INR,UPI,HDFC,TRAVEL,10,5,MOBILE,5G,490,37,1,0,3,1,274,46,0.9249,0.9637,0,
txn_00071062,3809.83,INR,UPI,ICICI,ECOMMERCE,15,3,DESKTOP,5G,86,7,1,0,2,1,114,67,0.9131,0.9651,0,
txn_00071063,742.25,INR,UPI,SBI,UTILITIES,19,6,MOBILE,4G,689,44,3,0,2,0,235,104,0.8789,0.9514,1,BANK_DOWNTIME
txn_00071064,6807.91,INR,UPI,HDFC,ECOMMERCE,12,5,MOBILE,4G,244,20,7,3,2,0,82,381,0.9401,0.9394,0,
txn_00071065,580.63,INR,UPI,SBI,ECOMMERCE,22,4,TABLET,4G,98,4,0,0,2,0,738,211,0.8824,0.9397,1,BANK_DOWNTIME
txn_00071066,923.66,INR,UPI,HDFC,ECOMMERCE,16,1,MOBILE,4G,474,29,8,0,1,0,267,131,0.9414,0.9381,0,
txn_00071067,1801.68,INR,UPI,SBI,ECOMMERCE,18,2,MOBILE,4G,235,13,1,0,5,0,246,80,0.8785,0.9709,0,
txn_00071068,156.93,INR,NET_BANKING,AXIS,ENTERTAINMENT,14,2,MOBILE,5G,154,10,2,0,1,1,459,194,0.907,0.9512,0,
txn_00071069,6027.27,INR,UPI,AXIS,ECOMMERCE,20,5,MOBILE,4G,654,47,3,0,2,0,525,355,0.9205,0.9579,0,
txn_00071070,588.12,INR,UPI,SBI,FOOD,14,5,MOBILE,4G,45,3,0,0,1,1,426,77,0.8842,0.9645,0,
txn_00071071,114.73,INR,UPI,ICICI,ECOMMERCE,21,5,MOBILE,4G,254,15,0,0,1,0,90,207,0.9425,0.9311,0,
txn_00071072,2522.38,INR,UPI,HDFC,TRAVEL,11,3,MOBILE,4G,419,27,3,0,3,0,235,97,0.9249,0.9594,0,
txn_00071073,12978.15,INR,UPI,AXIS,HEALTHCARE,20,2,MOBILE,4G,127,8,1,1,1,0,92,176,0.924,0.9331,1,INSUFFICIENT_FUNDS
txn_00071074,1228.37,INR,CREDIT_CARD,HDFC,ECOMMERCE,17,5,MOBILE,4G,178,11,1,1,6,0,276,284,0.9374,0.9705,1,GATEWAY_TIMEOUT
txn_00071075,1828.92,INR,DEBIT_CARD,AXIS,TRAVEL,19,2,MOBILE,4G,148,7,1,1,5,0,166,132,0.9145,0.9534,0,
txn_00071076,366.35,INR,UPI,HDFC,FOOD,6,5,DESKTOP,5G,282,15,2,0,4,0,628,86,0.9362,0.953,0,
txn_00071077,212.0,INR,UPI,HDFC,FOOD,11,1,MOBILE,WIFI,367,14,2,0,1,0,227,295,0.9422,0.9324,0,
txn_00071078,640.0,INR,DEBIT_CARD,ICICI,UTILITIES,20,4,DESKTOP,5G,110,5,1,0,1,1,215,59,0.9283,0.9499,0,
txn_00071079,4587.9,INR,UPI,HDFC,ECOMMERCE,11,0,DESKTOP,4G,544,31,5,1,2,1,168,93,0.956,0.967,0,
txn_00071080,1758.9,INR,UPI,HDFC,ECOMMERCE,18,4,MOBILE,4G,572,27,5,0,4,0,101,313,0.9413,0.9633,1,GATEWAY_TIMEOUT
txn_00071081,979.07,INR,NET_BANKING,SBI,UTILITIES,23,0,MOBILE,4G,603,37,0,0,4,0,225,54,0.8722,0.9593,0,
txn_00071082,10400.48,INR,CREDIT_CARD,SBI,TRAVEL,9,6,DESKTOP,5G,292,11,1,0,5,0,239,105,0.8744,0.8918,0,
txn_00071083,2682.98,INR,UPI,SBI,EDUCATION,13,3,MOBILE,WIFI,278,18,1,4,1,0,198,170,0.8876,0.8973,0,
txn_00071084,484.17,INR,DEBIT_CARD,HDFC,UTILITIES,9,4,MOBILE,4G,442,28,7,0,2,1,234,216,0.918,0.962,0,
txn_00071085,5876.07,INR,CREDIT_CARD,HDFC,EDUCATION,9,2,DESKTOP,WIFI,589,41,6,0,1,0,177,79,0.952,0.9479,0,
txn_00071086,323.87,INR,UPI,HDFC,ECOMMERCE,17,4,MOBILE,5G,322,30,3,0,3,1,215,339,0.9131,0.9193,0,
txn_00071087,3437.75,INR,UPI,ICICI,ECOMMERCE,10,5,MOBILE,5G,621,42,5,4,1,0,138,92,0.9296,0.9651,0,
txn_00071088,595.65,INR,UPI,SBI,ECOMMERCE,14,2,DESKTOP,2G,454,29,8,0,2,1,616,517,0.8906,0.9349,1,NETWORK_DROP
txn_00071089,205.48,INR,UPI,HDFC,FOOD,22,1,MOBILE,4G,35,4,0,0,3,0,180,124,0.9442,0.9601,0,
txn_00071090,187.27,INR,CREDIT_CARD,ICICI,FOOD,12,5,MOBILE,4G,880,64,3,0,2,1,316,221,0.9688,0.9639,0,
txn_00071091,584.26,INR,CREDIT_CARD,HDFC,FOOD,20,0,MOBILE,WIFI,346,31,5,0,2,0,46,153,0.9481,0.9417,0,
txn_00071092,1703.29,INR,DEBIT_CARD,HDFC,ECOMMERCE,13,5,MOBILE,5G,492,39,14,0,2,0,310,54,0.9524,0.958,0,
txn_00071093,786.83,INR,DEBIT_CARD,AXIS,ECOMMERCE,11,4,DESKTOP,4G,154,10,1,0,2,0,142,221,0.9045,0.9033,0,
txn_00071094,1457.48,INR,UPI,AXIS,ECOMMERCE,12,1,MOBILE,5G,112,4,1,0,2,1,151,282,0.9205,0.8918,0,
txn_00071095,1961.39,INR,CREDIT_CARD,SBI,HEALTHCARE,9,3,MOBILE,5G,597,33,10,0,2,1,436,165,0.8609,0.9036,0,
txn_00071096,942.66,INR,CREDIT_CARD,SBI,HEALTHCARE,18,2,MOBILE,WIFI,165,9,1,0,2,1,67,152,0.8937,0.9375,0,
txn_00071097,8095.05,INR,UPI,HDFC,EDUCATION,15,1,MOBILE,5G,1239,80,12,2,4,0,157,120,0.9555,0.9597,0,
txn_00071098,530.76,INR,DEBIT_CARD,AXIS,UTILITIES,17,0,MOBILE,4G,141,13,1,0,5,0,182,102,0.8934,0.9358,0,
txn_00071099,81.32,INR,NET_BANKING,ICICI,FOOD,11,3,MOBILE,5G,549,38,10,0,2,1,130,139,0.9312,0.9278,0,
txn_00071100,477.1,INR,NET_BANKING,SBI,FOOD,17,4,MOBILE,4G,148,16,2,1,4,1,550,93,0.8831,0.9653,0,
txn_00071101,400.58,INR,CREDIT_CARD,AXIS,ECOMMERCE,9,6,MOBILE,4G,169,19,4,0,1,1,277,152,0.9253,0.9196,0,
txn_00071102,721.9,INR,NET_BANKING,ICICI,FOOD,17,2,MOBILE,5G,41,3,0,1,5,0,598,237,0.9276,0.9501,0,
txn_00071103,125.91,INR,CREDIT_CARD,AXIS,UTILITIES,8,2,TABLET,WIFI,130,7,0,0,3,0,408,162,0.9242,0.9509,0,
txn_00071104,700.28,INR,DEBIT_CARD,ICICI,FOOD,13,3,MOBILE,WIFI,366,14,1,0,3,0,60,119,0.9315,0.9314,0,
txn_00071105,1251.91,INR,CREDIT_CARD,HDFC,FOOD,17,4,DESKTOP,4G,278,27,5,0,1,0,70,270,0.9425,0.9745,0,
txn_00071106,205.74,INR,UPI,HDFC,FOOD,20,1,MOBILE,5G,227,10,2,0,1,1,348,452,0.9439,0.9266,1,INSUFFICIENT_FUNDS
txn_00071107,130.35,INR,UPI,HDFC,FOOD,20,0,TABLET,4G,922,72,8,2,1,0,98,99,0.9382,0.9427,0,
txn_00071108,25100.0,INR,DEBIT_CARD,HDFC,HEALTHCARE,15,1,MOBILE,5G,693,47,4,0,2,0,56,98,0.9393,0.9557,0,
txn_00071109,21846.21,INR,UPI,HDFC,EDUCATION,20,4,DESKTOP,WIFI,258,21,1,0,4,0,411,283,0.927,0.8826,0,
txn_00071110,727.04,INR,UPI,SBI,ENTERTAINMENT,15,3,MOBILE,4G,399,31,7,3,2,0,158,222,0.8776,0.9631,0,
txn_00071111,3937.44,INR,UPI,ICICI,TRAVEL,15,0,MOBILE,4G,298,19,2,0,3,1,252,296,0.9304,0.9413,0,
txn_00071112,396.83,INR,NET_BANKING,HDFC,FOOD,18,5,MOBILE,WIFI,73,3,0,0,3,0,114,150,0.9388,0.9407,0,
txn_00071113,14730.9,INR,CREDIT_CARD,HDFC,EDUCATION,20,4,MOBILE,4G,96,10,1,1,5,0,198,112,0.9465,0.942,0,
txn_00071114,2042.62,INR,CREDIT_CARD,SBI,ECOMMERCE,17,5,MOBILE,4G,116,9,1,0,2,0,156,261,0.876,0.8972,0,
txn_00071115,2691.01,INR,NET_BANKING,SBI,EDUCATION,21,2,MOBILE,4G,415,29,2,0,2,1,234,365,0.888,0.9515,0,
txn_00071116,700.17,INR,UPI,ICICI,UTILITIES,10,4,DESKTOP,4G,219,14,2,0,3,0,156,212,0.9268,0.9267,0,
txn_00071117,149.64,INR,NET_BANKING,HDFC,ENTERTAINMENT,21,5,MOBILE,5G,159,6,1,0,1,0,301,114,0.9229,0.9453,1,USER_AUTHENTICATION_ERROR
txn_00071118,934.5,INR,UPI,HDFC,ENTERTAINMENT,10,6,MOBILE,4G,299,17,2,0,2,1,313,214,0.9356,0.9278,1,USER_AUTHENTICATION_ERROR
txn_00071119,1256.16,INR,UPI,AXIS,FOOD,15,0,MOBILE,5G,1199,73,9,0,5,0,175,261,0.9205,0.9197,0,
txn_00071120,436.35,INR,UPI,HDFC,ECOMMERCE,19,6,MOBILE,4G,228,11,3,0,3,1,237,100,0.9554,0.9186,0,
txn_00071121,1266.27,INR,CREDIT_CARD,ICICI,ECOMMERCE,19,1,MOBILE,4G,676,50,5,0,6,0,250,171,0.934,0.8883,0,
txn_00071122,638.24,INR,NET_BANKING,HDFC,HEALTHCARE,11,3,MOBILE,WIFI,68,4,1,0,4,0,267,206,0.9258,0.9572,0,
txn_00071123,211.51,INR,UPI,SBI,HEALTHCARE,23,0,MOBILE,5G,339,21,3,0,6,0,296,130,0.8753,0.9641,0,
txn_00071124,635.39,INR,DEBIT_CARD,HDFC,UTILITIES,8,6,MOBILE,WIFI,247,9,3,0,1,1,187,248,0.9243,0.9396,0,
txn_00071125,613.66,INR,UPI,SBI,FOOD,6,2,MOBILE,5G,50,4,0,0,2,0,522,171,0.8851,0.929,0,
txn_00071126,3679.76,INR,NET_BANKING,ICICI,TRAVEL,20,4,MOBILE,4G,253,15,2,1,1,0,189,284,0.9387,0.8863,0,
txn_00071127,384.52,INR,UPI,ICICI,ENTERTAINMENT,20,3,DESKTOP,5G,527,35,9,3,5,0,48,144,0.9188,0.9008,1,NETWORK_DROP
txn_00071128,1006.27,INR,UPI,SBI,ECOMMERCE,18,6,MOBILE,4G,236,20,1,4,4,0,190,102,0.8956,0.959,0,
txn_00071129,60.57,INR,UPI,HDFC,FOOD,20,0,MOBILE,5G,304,25,3,0,2,0,160,49,0.9506,0.9503,0,
txn_00071130,925.72,INR,UPI,ICICI,FOOD,9,3,MOBILE,WIFI,55,2,0,0,2,1,194,104,0.9457,0.9423,0,
txn_00071131,440.36,INR,UPI,SBI,ENTERTAINMENT,8,1,MOBILE,4G,762,57,7,1,1,0,393,165,0.8768,0.9591,1,BANK_DOWNTIME
txn_00071132,2105.4,INR,UPI,AXIS,ECOMMERCE,22,1,MOBILE,WIFI,427,21,2,0,1,0,235,74,0.9272,0.9278,0,
txn_00071133,10999.72,INR,DEBIT_CARD,HDFC,TRAVEL,17,4,MOBILE,4G,107,4,0,0,1,1,261,166,0.9361,0.9375,1,USER_AUTHENTICATION_ERROR
txn_00071134,1108.75,INR,UPI,HDFC,ECOMMERCE,21,1,MOBILE,5G,709,52,10,0,3,0,449,221,0.727,0.98,0,
txn_00071135,741.16,INR,UPI,HDFC,ENTERTAINMENT,21,3,DESKTOP,4G,107,10,2,1,1,0,240,95,0.9408,0.9655,0,
txn_00071136,453.94,INR,UPI,ICICI,FOOD,17,1,MOBILE,4G,586,53,5,0,2,0,414,158,0.931,0.9553,0,
txn_00071137,643.03,INR,CREDIT_CARD,HDFC,ECOMMERCE,17,6,DESKTOP,4G,401,15,2,0,3,0,226,179,0.9366,0.9561,0,
txn_00071138,158.33,INR,NET_BANKING,SBI,ECOMMERCE,12,5,DESKTOP,4G,575,42,3,4,3,0,172,200,0.9001,0.6367,1,USER_AUTHENTICATION_ERROR
txn_00071139,422.47,INR,UPI,HDFC,ECOMMERCE,9,0,MOBILE,3G,262,14,1,0,2,1,249,308,0.9358,0.9614,0,
txn_00071140,2169.42,INR,UPI,HDFC,ECOMMERCE,18,5,MOBILE,4G,56,6,1,0,2,1,198,119,0.9377,0.9686,0,
txn_00071141,1944.43,INR,DEBIT_CARD,HDFC,ECOMMERCE,20,5,MOBILE,WIFI,123,9,1,2,5,0,273,133,0.9505,0.9278,0,
txn_00071142,1376.41,INR,NET_BANKING,ICICI,ECOMMERCE,15,0,MOBILE,5G,246,18,3,0,4,0,187,209,0.9372,0.9479,1,INSUFFICIENT_FUNDS
txn_00071143,379.86,INR,CREDIT_CARD,SBI,FOOD,7,3,MOBILE,4G,497,32,2,2,3,0,266,85,0.8781,0.9277,0,
txn_00071144,4039.89,INR,UPI,HDFC,UTILITIES,9,1,MOBILE,4G,122,8,1,0,2,0,220,224,0.9484,0.9333,0,
txn_00071145,2107.15,INR,UPI,SBI,ECOMMERCE,8,0,MOBILE,WIFI,120,2,0,1,3,0,255,113,0.8683,0.9519,0,
txn_00071146,1225.16,INR,DEBIT_CARD,SBI,ECOMMERCE,17,4,MOBILE,4G,60,5,0,0,4,0,601,145,0.8801,0.9555,0,
